"Data Source","World Development Indicators",

"Last Updated Date","2015-12-22",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Italy","ITA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.91671","0.92048","0.92545","0.93071","0.93693","0.94056","0.94462","0.95293","0.95995","0.96925","0.9767","0.98387","0.98584","0.98792","0.98936","0.98992","0.98896","0.9905","0.99105","1.0011","0.99502","0.99549","1.00564","1.00913","0.98897","0.99264","0.99501","0.99024","0.992120027542114","0.975499987602234","0.983060002326965","0.971000015735626","0.98063999414444","0.99397999048233","0.991989970207214","0.991479992866516","0.990840017795563","0.991029977798462","0.992320001125336","0.991169989109039","0.987670004367828","0.987519979476929","","","",
"Jamaica","JAM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","1.02439","1.02089","1.0611","1.06305","1.04259","","1.04292","1.06019","1.056","","1.04442","1.04081","1.03819","1.05185","1.01131","1.02277","1.03649","","1.02398","","0.99943","","","","","","1.00152003765106","1.00322997570038","0.99932998418808","1.00168001651764","1.00169003009796","1.00234997272491","","","","","","","","","","","",
"Jordan","JOR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.78109","0.80766","0.82556","0.84222","0.8589","0.87326","0.89265","0.90926","0.93908","0.96939","0.98365","1.00281","1.02014","1.03034","1.05421","1.04043","1.04007","1.05686","1.02852","1.01695","1.01701","1.03944","1.04148","1.03861","","1.02699","","","1.0314199924469","1.03082001209259","","1.02301001548767","1.02111995220184","1.01446998119354","1.01379001140594","1.02424001693726","1.01981997489929","1.01144003868103","","1.00736999511719","1.00739002227783","1.00267994403839","","","",
"Japan","JPN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.99508","1.00074","1.00256","1.00421","1.00624","1.00743","1.00716","1.00755","1.00791","1.00904","1.01083","1.01158","1.01252","1.01281","1.01072","1.0114","1.01076","1.01111","1.01183","1.01306","1.00885","1.00861","1.01126","1.00786","1.00757","","","1.00732","1.00671994686127","1.0058399438858","1.00513005256653","1.00409996509552","1.00284004211426","1.0014899969101","1.00106000900269","1.00127995014191","1.0009800195694","1.00048995018005","1.00103998184204","1.00058996677399","1.00089001655579","1.00110995769501","","","",
"Kazakhstan","KAZ","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.03547","","","","1.07094","1.03947","1.00408005714417","1.03507995605469","","","","","","1.00296998023987","","","","","","1.00910997390747","1.0127899646759","","",
"Kenya","KEN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.67048","0.69247","0.71121","0.73312","0.78177","0.81094","","","","","0.87496","0.88742","0.89223","0.89182","0.90312","0.89842","0.90553","0.90765","0.9171","","","","","","","","","","","0.966589987277985","0.975489974021912","0.967850029468536","0.950739979743958","0.971149981021881","0.940209984779358","0.957899987697601","0.960089981555939","0.951290011405945","0.958429992198944","0.953639984130859","","","0.978969991207123","","","",
"Kyrgyz Republic","KGZ","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","0.9703","","","","","0.97747","","","0.98624","1.00284","","1.02088","","","","","","","1.007120013237","1.00998997688293","0.991900026798248","0.993950009346008","1.00025999546051","1.00065004825592","0.994690001010895","0.995930016040802","0.997229993343353","0.996900022029877","0.999149978160858","0.98869001865387","0.992190003395081","","0.993279993534088","","",
"Cambodia","KHM","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.66879","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79092","0.81207001209259","0.818989992141724","0.835979998111725","0.848389983177185","0.859200000762939","0.875249981880188","","0.899290025234222","0.903890013694763","0.91635000705719","","","","","","","",
"Kiribati","KIR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.91983","0.95462","0.91789","","","","0.93227","0.94419","0.964","0.94148","0.97384","0.98145","0.98134","0.97481","0.98764","0.99082","0.9807","0.98887","0.99402","1.00049","1.01571","1.02168","","","1.05699","1.05933","","1.03086","1.07322001457214","1.06236004829407","1.08281004428864","1.06725001335144","1.06597995758057","1.09590995311737","1.06923997402191","1.0716700553894","1.08993995189667","1.06924998760223","","","","","","","",
"St. Kitts and Nevis","KNA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0.97712","0.89983","0.81688","1.01505","1.01683","1.01181","","","0.99378","1.00903","","","","","","","1.06175005435944","1.10496997833252","1.0824099779129","1.08572995662689","1.08552002906799","1.03812003135681","","1.00136995315552","1.02998995780945","1.03982996940613","0.997439980506897","1.0273699760437","1.02696001529694","1.09888005256653","","",
"Korea, Rep.","KOR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.88727","0.89339","0.89527","0.89641","0.89742","0.8998","0.90315","0.90946","0.92058","0.94141","0.95468","0.95792","0.95955","0.96827","0.97644","0.98131","0.99319","0.97696","0.97915","0.98276","0.99021","0.99526","1.00052","0.99872","1.01182","1.01588","1.01469","1.00837","1.00364995002747","1.00077998638153","1.00156998634338","0.999390006065369","0.996249973773956","0.992569983005524","0.989870011806488","0.989359974861145","0.989369988441467","0.990890026092529","0.990249991416931","0.989080011844635","0.987580001354218","","0.988290011882782","0.989910006523132","",
"Kosovo","KSV","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.78828","0.83577","0.83611","0.84437","0.85233","0.87285","0.88286","0.88667","0.90334","0.92011","0.92231","0.93852","0.95575","0.96815","0.96925","0.95879","0.93544","0.9225","0.91684","0.93228","","0.97331","0.98295","1.00522","1.03954","1.01007","1.03581","1.03454","1.00543999671936","0.996249973773956","0.994499981403351","","0.993420004844666","1.00269997119904","1.00902998447418","0.997250020503998","0.998179972171783","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.952019989490509","0.956749975681305","0.954909980297089","0.959800004959106","0.968999981880188","0.979130029678345","0.980149984359741","0.977699995040894","0.977559983730316","0.993480026721954","0.995010018348694","0.997550010681152","0.996399998664856","0.99602997303009","0.994520008563995","0.983529984951019","1.00097000598907","1.00297999382019","1.00565004348755","1.0093799829483","1.01627004146576","1.01484000682831","1.01461005210876","1.01298999786377","1.01030004024506","1.00931000709534","1.0035799741745","1.00174999237061","1.00129997730255","1.00121998786926","1.00232994556427","1.00420999526978","1.00511002540588","1.00846004486084","1.007159948349","1.00870001316071","1.01129996776581","1.01397001743317","1.01679003238678","1.01793003082275","1.01839005947113","1.01830005645752","1.01708996295929","1.01658999919891","","",
"Lao PDR","LAO","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.57901","0.64812","0.68271","","","","0.70048","0.80766","0.77116","0.80852","0.81414","","","","","0.81451","","0.78961","","0.7721","","0.77182","0.76302","0.76313","0.77765","0.78129","0.78707","0.79779","0.810940027236938","0.812539994716644","0.817839980125427","0.821680009365082","0.827180027961731","0.834810018539429","0.837809979915619","0.847649991512299","0.856299996376038","0.868589997291565","0.881479978561401","0.893469989299774","0.90446001291275","0.916170001029968","0.925859987735748","","",
"Lebanon","LBN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.80903","","","","","","","","","","","0.96382","","","0.92785","","","","","","","1.04708","","1.04927","1.06817","1.05895","1.04847","1.04683","1.04431998729706","1.04281997680664","1.04568994045258","1.00669002532959","0.980729997158051","0.965290009975433","0.954840004444122","0.947139978408813","0.955980002880096","0.953570008277893","0.955889999866486","0.955269992351532","0.950209975242615","0.952849984169006","0.953930020332336","","",
"Liberia","LBR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.39554","0.40647","0.42573","","","0.45179","0.43884","","0.50758","0.51692","0.49933","","","","","","","","","","","","","","","","","","","0.725380003452301","0.733799993991852","","","","","","","","","","","0.8889200091362","","","0.882309973239899","",
"Libya","LBY","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.53428","0.59511","0.66301","0.72274","0.75719","0.78171","0.8109","0.83271","0.84449","0.85065","0.85325","","0.86807","","","0.91422","","","","","","","","","","","","","","","","1.03460001945496","1.01822996139526","","1.08461999893188","1.06113994121552","","","","","","","","","",
"St. Lucia","LCA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","1.16034","1.03333","","","","1.0335","","","","1.10296","1.05745","1.0437","1.04272","1.07979","1.07306","1.05513","","","1.03248","1.02975","1.04399","1.06804","","","","1.00897","","1.03451001644135","1.06427001953125","1.04247999191284","1.06111001968384","1.03375995159149","0.952979981899261","1.02904999256134","1.00540995597839","1.01252996921539","","","","","","","","",
"Latin America & Caribbean (all income levels)","LCN","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.965510010719299","0.968819975852966","0.966430008411407","0.971289992332459","0.978670001029968","0.987110018730164","0.988179981708527","0.985849976539612","0.986670017242432","0.998730003833771","1.00030994415283","1.00295996665955","1.00095999240875","1.00092005729675","0.999559998512268","0.991509974002838","1.0048999786377","1.00690996646881","1.0118499994278","1.01382994651794","1.0183299779892","1.01663994789124","1.01637005805969","1.01531994342804","1.01304996013641","1.01233994960785","1.00764000415802","1.00607001781464","1.00502002239227","1.00443994998932","1.00480997562408","1.00607001781464","1.00663995742798","1.01066994667053","1.00979995727539","1.01127004623413","1.01363003253937","1.01560997962952","1.0184999704361","1.01907002925873","1.01947999000549","1.01945996284485","1.01856994628906","1.01800000667572","","",
"Least developed countries: UN classification","LDC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.583739995956421","0.582729995250702","0.599449992179871","0.59877997636795","0.598599970340729","0.606149971485138","0.614189982414246","0.629540026187897","0.63756000995636","0.640699982643127","0.652999997138977","0.669539988040924","0.691600024700165","0.67960000038147","0.701110005378723","0.69488000869751","0.705649971961975","0.712719976902008","0.727559983730316","0.734929978847504","0.743330001831055","0.755320012569427","0.762040019035339","0.768280029296875","0.773989975452423","0.7776899933815","0.782440006732941","0.791939973831177","0.801810026168823","0.820349991321564","0.831759989261627","0.838549971580505","0.84536999464035","0.85223001241684","0.844470024108887","0.86651998758316","0.87610000371933","0.882470011711121","0.892350018024445","0.897620022296906","0.909359991550446","0.910350024700165","0.914629995822906","0.917320013046265","","",
"Low income","LIC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.582170009613037","0.57736998796463","0.589110016822815","0.592869997024536","0.603139996528625","0.609409987926483","0.620880007743835","0.633719980716705","0.644890010356903","0.648819983005524","0.664269983768463","0.676649987697601","0.704089999198914","0.708620011806488","0.715380012989044","0.707920014858246","0.715330004692078","0.727959990501404","0.720910012722015","0.728579998016357","0.735300004482269","0.743770003318787","0.747330009937286","0.750630021095276","0.75084000825882","0.748769998550415","0.745299994945526","0.750349998474121","0.75450998544693","0.773270010948181","0.781210005283356","0.787710011005402","0.793479979038239","0.80308997631073","0.799239993095398","0.824410021305084","0.837580025196075","0.846050024032593","0.85614001750946","0.867079973220825","0.878180027008057","0.886389970779419","0.892830014228821","0.896950006484985","","",
"Liechtenstein","LIE","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.924030005931854","0.92619001865387","","0.935419976711273","0.924090027809143","0.906329989433289","0.921230018138886","0.884590029716492","0.892910003662109","0.912580013275146","","","",
"Sri Lanka","LKA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","0.97961","","","","","1.00996","1.01708","1.01562","1.01825","1.01807","1.02232","1.02226","1.02167","1.02152","1.02165","1.0271","1.02729","1.0299","1.03719","1.02882","","","","","","","","","","","","","","","1.01061999797821","1.01047003269196","1.0344500541687","1.03450000286102","","",
"Lower middle income","LMC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.685259997844696","0.68708997964859","0.690930008888245","0.69336998462677","0.693480014801025","0.700909972190857","0.707109987735748","0.711849987506866","0.713440001010895","0.720200002193451","0.722469985485077","0.728139996528625","0.729529976844788","0.73733001947403","0.73334002494812","0.744319975376129","0.755529999732971","0.76282000541687","0.768769979476929","0.771529972553253","0.774619996547699","0.786090016365051","0.793590009212494","0.803200006484985","0.812059998512268","0.815240025520325","0.819589972496033","0.831709980964661","0.840309977531433","0.850510001182556","0.855740010738373","0.862739980220795","0.871900022029877","0.913580000400543","0.913269996643066","0.918799996376038","0.925599992275238","0.933210015296936","0.947849988937378","0.960219979286194","0.964959979057312","0.970449984073639","0.97282999753952","0.970899999141693","","",
"Low & middle income","LMY","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.737169981002808","0.736959993839264","0.737940013408661","0.738449990749359","0.740339994430542","0.770229995250702","0.785570025444031","0.791419982910156","0.795069992542267","0.798870027065277","0.797500014305115","0.794709980487823","0.791970014572144","0.793749988079071","0.793160021305084","0.794470012187958","0.811010003089905","0.818669974803925","0.822390019893646","0.826619982719421","0.831250011920929","0.839439988136292","0.846809983253479","0.853229999542236","0.862500011920929","0.868120014667511","0.873269975185394","0.881569981575012","0.8889399766922","0.897620022296906","0.901340007781982","0.90599000453949","0.909959971904755","0.930750012397766","0.931339979171753","0.937789976596832","0.942700028419495","0.947130024433136","0.955290019512177","0.962999999523163","0.962759971618652","0.965129971504211","0.967249989509583","0.968630015850067","","",
"Lesotho","LSO","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.48495","","1.47828","1.45218","","1.43712","1.43286","1.45205","1.46685","1.46191","1.43934","1.3965","1.34742","1.32753","1.29787","1.28698","1.29512","1.31163","1.31245","1.29789","1.28952","1.29473","1.27633","1.25634","1.23646","","1.19948","1.17557","1.17273","1.14735996723175","1.09817004203796","1.0737099647522","1.06915998458862","1.0663800239563","1.05627000331879","1.05678999423981","1.05581998825073","1.0619900226593","1.06790995597839","1.08469998836517","1.07465004920959","1.06828999519348","1.07121002674103","","","",
"Lithuania","LTU","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9639","","1.01793","1.01175","1.00587","0.99791","0.995880007743835","0.992229998111725","0.989350020885468","0.983709990978241","0.981130003929138","0.989709973335266","0.99084997177124","0.992299973964691","0.991599977016449","0.990620017051697","0.990270018577576","0.9792600274086","0.973020017147064","0.965650022029877","0.961239993572235","","",
"Luxembourg","LUX","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.98309","0.98045","0.98819","0.98957","0.9977","0.99368","1.00437","0.99155","0.99475","1.00699","0.87152","0.9722","0.95426","0.95389","","0.99212","0.99875","1.01935","","","","","","","","","","","1.02850997447968","1.03492999076843","1.03090000152588","1.02787005901337","1.02540004253387","1.02335000038147","1.02739000320435","1.02146005630493","1.01689994335175","1.01909995079041","","1.02234995365143","1.02646005153656","1.02157998085022","","","",
"Latvia","LVA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0098","1.02801","1.02157","1.04736","1.03792","1.03822","1.03503","1.01829","1.01503002643585","1.01143002510071","1.00539994239807","0.997510015964508","0.988629996776581","0.987630009651184","0.992439985275269","0.99711000919342","1.00074994564056","1.00015997886658","0.997300028800964","0.987039983272552","0.979430019855499","0.978860020637512","0.974910020828247","","",
"Macao SAR, China","MAC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.95916","1.08565","1.12127","1.06814","","","","","","","","","","","","","","","","0.98662","","1.00285","1.00541","","","","","","1.00768005847931","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.50091","0.51563","","0.55205","0.55828","0.57295","0.57928","0.59107","0.60185","0.60862","0.61806","0.63076","0.64316","0.64495","0.65062","0.65244","0.65648","0.65794","0.66284","0.69224","0.70087","0.70467","0.71454","0.72671","0.74034","0.75088","0.76222","0.78084","0.808700025081635","0.832180023193359","0.854380011558533","0.868430018424988","0.880209982395172","0.884209990501404","0.886749982833862","0.889959990978241","0.894729971885681","0.897549986839294","0.904110014438629","0.911530017852783","0.913250029087067","0.913609981536865","","","",
"Monaco","MCO","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.05175","1.05314","1.05358","1.05968","1.05673","1.02082","","","","0.987309992313385","1.00996994972229","1.01479005813599","1.01672005653381","1.02132999897003","1.02956998348236","1.02450001239777","1.02707004547119","1.01682996749878","1.01387000083923","1.0113799571991","1.01461005210876","1.01148998737335","1.01032996177673","1.00849997997284","","",
"Madagascar","MDG","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.82893","0.8358","","0.84059","","","","","","","","","","","","","","0.92346","0.94592","0.95534","","","","","","","","","","","","","","","0.956520020961761","0.958639979362488","0.96356999874115","0.963949978351593","0.967989981174469","","0.971090018749237","0.976019978523254","0.981800019741058","","",
"Maldives","MDV","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.99499","0.99965","0.99487","1.00428","1.0116","1.01338005065918","1.01409995555878","1.01254999637604","1.02512001991272","1.01284003257751","1.01668000221252","","","","","","","","","","","",
"Middle East & North Africa (all income levels)","MEA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.590099990367889","0.588880002498627","0.596350014209747","0.605270028114319","0.612280011177063","0.621649980545044","0.634779989719391","0.648400008678436","0.659460008144379","0.680589973926544","0.693570017814636","0.707040011882782","0.718159973621368","0.729939997196198","0.742959976196289","0.755370020866394","0.765649974346161","0.77345997095108","0.778310000896454","0.790809988975525","0.803319990634918","0.814429998397827","0.828559994697571","0.838190019130707","0.842779994010925","0.856440007686615","0.846430003643036","0.868430018424988","0.87788999080658","0.888339996337891","0.89683997631073","0.904569983482361","0.9098100066185","0.91619998216629","0.922330021858215","0.927839994430542","0.932290017604828","0.941999971866608","0.94080001115799","0.940169990062714","0.941049993038177","0.939260005950928","0.944689989089966","0.951049983501434","","",
"Mexico","MEX","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.88677","0.87356","","0.89166","0.87463","0.86402","0.91825","0.91863","0.93205","0.94235","0.95226","0.95198","0.9383","0.944","0.94545","0.95972","0.96357","0.96675","0.97321","0.97033","0.97545","0.96663","0.97242","0.97057","0.97116","0.96408","0.95535","0.95534","0.960259974002838","0.966419994831085","0.972859978675842","0.978060007095337","0.987900018692017","0.986199975013733","0.989579975605011","0.998409986495972","1.00811004638672","1.01847004890442","1.02727997303009","1.03144001960754","1.03437995910645","1.03585004806519","1.03413999080658","","",
"Marshall Islands","MHL","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01900994777679","","","0.975859999656677","1.04223001003265","0.987190008163452","1.14944994449615","1.00188994407654","0.990170001983643","1.03182005882263","1.01329004764557","","","","","","",
"Middle income","MIC","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.746450006961823","0.746339976787567","0.746670007705688","0.746879994869232","0.748440027236938","0.779789984226227","0.795620024204254","0.801270008087158","0.80460000038147","0.808570027351379","0.806490004062653","0.803009986877441","0.798290014266968","0.799950003623962","0.798910021781921","0.800800025463104","0.817889988422394","0.825309991836548","0.829869985580444","0.833920001983643","0.83841997385025","0.846830010414124","0.854510009288788","0.861259996891022","0.871389985084534","0.877950012683868","0.883939981460571","0.892989993095398","0.901180028915405","0.909169971942902","0.912999987602234","0.918079972267151","0.922670006752014","0.945230007171631","0.947000026702881","0.951870024204254","0.956439971923828","0.960910022258759","0.969539999961853","0.97732001543045","0.975839972496033","0.977739989757538","0.97953999042511","0.980780005455017","","",
"Macedonia, FYR","MKD","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.98209","0.98324","0.9827","0.97708","0.9782","0.97322","0.975709974765778","0.974309980869293","0.976279973983765","0.983919978141785","0.982720017433167","0.981169998645782","0.980329990386963","","0.97529000043869","0.972609996795654","0.977050006389618","0.987370014190674","","0.994000017642975","","","",
"Mali","MLI","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.52233","0.53113","0.5735","0.54485","","0.52725","","0.53338","0.54007","0.53698","0.54828","0.54926","0.551","0.5528","","","0.57574","0.57179","0.59186","0.58688","0.58931","0.57719","0.60303","0.61666","0.65324","0.64528","0.63997","0.67332","0.686410009860992","0.713010013103485","","","0.72341001033783","0.746050000190735","0.758170008659363","0.771740019321442","0.791689991950989","0.79610002040863","0.804499983787537","0.821139991283417","0.831839978694916","","","","",
"Malta","MLT","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.98202","0.92792","0.94907","0.93187","0.93572","0.93403","0.93861","0.92395","0.91537","0.9268","0.91512","0.92694","0.92462","0.93493","0.94864","0.9544","0.95573","0.9578","0.95622","0.94801","0.94643","0.9437","0.94761","0.93734","0.94907","1.00025","0.98366","0.99","0.965319991111755","0.988359987735748","0.970160007476807","0.982299983501434","0.985639989376068","0.957449972629547","0.962759971618652","0.984780013561249","0.973070025444031","0.98445999622345","","0.950280010700226","1.02417004108429","1.02406001091003","","","",
"Myanmar","MMR","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.79687","0.81796","","","","0.86176","0.85666","0.86704","","","","","","","","0.90616","0.90199","0.9079","0.91517","0.92334","0.94174","0.94536","0.9443","0.94992","","","","","0.972370028495789","0.997990012168884","0.964630007743835","0.968270003795624","0.971010029315948","0.969089984893799","0.988960027694702","0.98471999168396","","","0.993680000305176","1.01032996177673","","","","","",
"Middle East & North Africa (developing only)","MNA","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.575399994850159","0.574299991130829","0.582610011100769","0.592459976673126","0.599979996681213","0.610210001468658","0.624090015888214","0.638620018959045","0.650699973106384","0.67316997051239","0.686749994754791","0.700980007648468","0.712539970874786","0.724799990653992","0.738240003585815","0.751049995422363","0.761609971523285","0.769320011138916","0.77386999130249","0.787159979343414","0.800180017948151","0.811609983444214","0.825450003147125","0.834100008010864","0.837960004806519","0.852119982242584","0.840950012207031","0.864570021629334","0.874930024147034","0.886449992656708","0.895099997520447","0.901989996433258","0.907320022583008","0.913290023803711","0.918179988861084","0.922259986400604","0.927339971065521","0.936850011348724","0.934849977493286","0.934750020503998","0.93529999256134","0.933489978313446","0.93638002872467","0.942610025405884","","",
"Montenegro","MNE","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00442004203796","1.00802004337311","1.01768004894257","1.01364994049072","1.00940001010895","1.0908499956131","1.0025600194931","1.00329995155334","1.00151002407074","1.00751996040344","","","",
"Mongolia","MNG","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","1.01529","1.00436","","","1.03932","1.01787","","","1.05292","","","","","","","","1.06164","","1.15174","1.19216","1.1957","1.17756","1.16581","1.15456","1.12484002113342","1.11676001548767","1.11355996131897","1.10486996173859","1.08097994327545","1.06394994258881","1.06132996082306","1.05493998527527","","","1.03261995315552","1.02415001392365","","","","","",
"Northern Mariana Islands","MNP","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","0.52263","","","","0.66961","0.67256","0.67337","","0.70382","0.71475","0.70526","","0.73072","0.73895","0.74493","","","0.72771","0.70682","0.71161","0.70301","0.69208","0.69388","","","","0.735629975795746","0.748600006103516","0.763670027256012","0.780619978904724","","0.818289995193481","0.828570008277893","0.845359981060028","0.852859973907471","0.863569974899292","0.88043999671936","0.886680006980896","0.897319972515106","0.902629971504211","0.908119976520538","","",
"Mauritania","MRT","Gross enrolment ratio, primary and secondary, gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","0.4977","","","","","","0.62164","0.65151","0.65416","0.67154","0.69654","0.72926","0.76418","0.78818","0.79697","0.80815","0.85032","0.9079","0.926270008087158","0.928279995918274","0.924629986286163","0.945060014724731","0.965810000896454","0.981119990348816","1.00315999984741","0.990450024604797","","1.01517999172211","1.0102299451828","1.01128995418549","1.01330995559692","1.00551998615265","1.02349996566772","","",
